filename,img_width,img_height,mask_width,mask_height,dims_match,white_ratio,n_unique_mask_values,is_strictly_binary
RAISE_5622_add.png,1248,832,1248,832,True,0.037839,2,True
RAISE_562_heavy.png,832,1248,832,1248,True,0.182604,2,True
RAISE_5687_remove.png,1248,832,1248,832,True,0.010573,2,True
RAISE_5718_heavy.png,1248,832,1248,832,True,0.095589,2,True
RAISE_5725_modify.png,1248,832,1248,832,True,0.085031,2,True
RAISE_5734_add.png,1248,832,1248,832,True,0.021272,2,True
RAISE_5743_remove.png,1248,832,1248,832,True,0.030043,2,True
RAISE_5887_heavy.png,1248,832,1248,832,True,0.056115,2,True
RAISE_5904_modify.png,1248,832,1248,832,True,0.111288,2,True
RAISE_5968_modify.png,1248,832,1248,832,True,0.069247,2,True
RAISE_5970_modify.png,832,1248,832,1248,True,0.013114,2,True
RAISE_5998_heavy.png,1248,832,1248,832,True,0.078098,2,True
RAISE_6265_add.png,832,1248,832,1248,True,0.031351,2,True
RAISE_6287_modify.png,832,1248,832,1248,True,0.6307,2,True
RAISE_629_remove.png,1248,832,1248,832,True,0.010257,2,True
RAISE_6422_remove.png,1248,832,1248,832,True,0.06392,2,True
RAISE_6432_heavy.png,1248,832,1248,832,True,0.660293,2,True
RAISE_6482_modify.png,1248,832,1248,832,True,0.121293,2,True
RAISE_6485_modify.png,1248,832,1248,832,True,0.184261,2,True
RAISE_6566_modify.png,1248,832,1248,832,True,0.007014,2,True
RAISE_6576_modify.png,1248,832,1248,832,True,0.146208,2,True
RAISE_65_remove.png,1248,832,1248,832,True,0.008634,2,True
RAISE_6723_heavy.png,1248,832,1248,832,True,0.266158,2,True
RAISE_6762_remove.png,1248,832,1248,832,True,0.183911,2,True
RAISE_6836_remove.png,1248,832,1248,832,True,0.00694,2,True
RAISE_6870_heavy.png,1248,832,1248,832,True,0.259543,2,True
RAISE_6870_remove.png,1248,832,1248,832,True,0.146816,2,True
RAISE_68_remove.png,1248,832,1248,832,True,0.065579,2,True
RAISE_6934_remove.png,1248,832,1248,832,True,0.03041,2,True
RAISE_6979_remove.png,1248,832,1248,832,True,0.001702,2,True
RAISE_698_add.png,1248,832,1248,832,True,0.026838,2,True
RAISE_6999_modify.png,1248,832,1248,832,True,0.248578,2,True
RAISE_7075_modify.png,1248,832,1248,832,True,0.431559,2,True
RAISE_7162_modify.png,1248,832,1248,832,True,0.260884,2,True
RAISE_7201_modify.png,1248,832,1248,832,True,0.323563,2,True
RAISE_7212_add.png,1248,832,1248,832,True,0.021716,2,True
RAISE_7289_heavy.png,1248,832,1248,832,True,0.527974,2,True
RAISE_7334_heavy.png,1248,832,1248,832,True,0.000693,2,True
RAISE_7364_heavy.png,1248,832,1248,832,True,0.156137,2,True
RAISE_7364_modify.png,1248,832,1248,832,True,0.021701,2,True
RAISE_7494_remove.png,1248,832,1248,832,True,0.068675,2,True
RAISE_7518_heavy.png,1248,832,1248,832,True,0.417196,2,True
RAISE_7518_remove.png,1248,832,1248,832,True,0.343343,2,True
RAISE_7559_remove.png,1248,832,1248,832,True,0.008999,2,True
RAISE_7560_add.png,1248,832,1248,832,True,0.07135,2,True
RAISE_7699_modify.png,832,1248,832,1248,True,0.223714,2,True
RAISE_7819_add.png,1248,832,1248,832,True,0.023891,2,True
RAISE_7828_modify.png,1248,832,1248,832,True,0.452899,2,True
RAISE_7839_add.png,1248,832,1248,832,True,0.01147,2,True
RAISE_7988_add.png,1248,832,1248,832,True,0.052652,2,True
RAISE_8022_modify.png,832,1248,832,1248,True,0.025473,2,True
RAISE_810_heavy.png,1248,832,1248,832,True,0.158714,2,True
RAISE_8144_remove.png,1248,832,1248,832,True,0.027261,2,True
RAISE_824_remove.png,832,1248,832,1248,True,0.108183,2,True
RAISE_832_heavy.png,832,1248,832,1248,True,0.169424,2,True
RAISE_900_heavy.png,1248,832,1248,832,True,0.520483,2,True
RAISE_923_heavy.png,832,1248,832,1248,True,0.764476,2,True
RAISE_923_remove.png,832,1248,832,1248,True,0.014256,2,True
splicing_10007_000000289767.tif,500,375,500,375,True,0.002373,13,False
splicing_10011_000000284582.tif,640,480,640,480,True,0.007835,16,False
splicing_10020_000000314480.tif,640,450,640,450,True,0.01083,14,False
splicing_10020_000000379115.tif,427,640,427,640,True,0.00191,14,False
splicing_10038_000000491467.tif,480,640,480,640,True,0.000397,11,False
splicing_1003_000000447623.tif,640,427,640,427,True,0.023481,14,False
splicing_10040_000000523564.tif,640,428,640,428,True,0.001121,11,False
splicing_10048_000000008095.tif,488,640,488,640,True,0.010099,15,False
splicing_10056_000000273230.tif,480,640,480,640,True,0.013177,14,False
splicing_10057_000000547528.tif,480,640,480,640,True,0.016266,14,False
splicing_10085_000000034882.tif,456,640,456,640,True,0.003221,13,False
splicing_10105_000000374947.tif,640,456,640,456,True,0.223235,16,False
splicing_10109_000000126054.tif,640,480,640,480,True,0.001901,14,False
splicing_10142_000000030267.tif,640,434,640,434,True,0.001912,11,False
splicing_10146_000000013040.tif,333,500,333,500,True,0.022396,15,False
splicing_10157_000000454232.tif,640,358,640,358,True,0.054347,15,False
splicing_10173_000000510871.tif,427,640,427,640,True,0.001581,13,False
splicing_10176_000000192594.tif,640,426,640,426,True,0.000433,11,False
splicing_1018_000000208147.tif,375,500,375,500,True,0.005899,14,False
splicing_10221_000000209610.tif,640,440,640,440,True,0.000369,13,False
splicing_10227_000000373415.tif,640,480,640,480,True,8.1e-05,10,False
splicing_10235_000000499239.tif,640,425,640,425,True,0.012004,15,False
splicing_10249_000000550303.tif,640,427,640,427,True,0.002712,14,False
splicing_1024_000000066483.tif,640,424,640,424,True,0.001942,14,False
splicing_10251_000000278506.tif,640,426,640,426,True,0.00998,13,False
splicing_10256_000000293666.tif,640,427,640,427,True,0.066935,16,False
splicing_10260_000000579859.tif,413,640,413,640,True,0.007404,15,False
splicing_10264_000000482177.tif,640,360,640,360,True,0.001571,13,False
splicing_10265_000000478783.tif,640,299,640,299,True,0.012949,14,False
splicing_10292_000000030646.tif,640,426,640,426,True,0.038648,15,False
splicing_10296_000000351369.tif,640,427,640,427,True,0.000523,11,False
splicing_10312_000000099184.tif,640,480,640,480,True,0.003561,14,False
splicing_10324_000000149060.tif,640,359,640,359,True,0.000918,14,False
splicing_10357_000000247072.tif,500,475,500,475,True,0.015587,14,False
splicing_10369_000000242139.tif,480,640,480,640,True,0.003301,12,False
splicing_10398_000000249936.tif,640,427,640,427,True,0.292714,16,False
splicing_10399_000000093789.tif,640,427,640,427,True,0.001961,13,False
splicing_1042_000000026895.tif,500,375,500,375,True,0.008949,13,False
splicing_10443_000000454857.tif,640,480,640,480,True,0.005553,14,False
splicing_10447_000000074343.tif,640,426,640,426,True,0.029831,16,False
splicing_10455_000000112228.tif,640,480,640,480,True,0.009714,15,False
splicing_10456_000000085155.tif,640,427,640,427,True,0.002631,13,False
splicing_10466_000000206221.tif,640,427,640,427,True,0.003509,14,False
splicing_10467_000000255112.tif,457,640,457,640,True,0.008578,15,False
splicing_10482_000000443634.tif,640,640,640,640,True,0.009424,15,False
splicing_10492_000000274734.tif,640,383,640,383,True,0.007413,15,False
splicing_10494_000000132394.tif,640,524,640,524,True,0.017563,14,False
splicing_10528_000000087581.tif,640,427,640,427,True,0.000553,11,False
splicing_10533_000000423990.tif,640,480,640,480,True,0.119076,16,False
splicing_10536_000000250953.tif,640,480,640,480,True,0.001279,12,False
splicing_10546_000000175020.tif,640,480,640,480,True,0.000508,12,False
splicing_10556_000000293166.tif,640,468,640,468,True,0.015548,16,False
splicing_10558_000000476585.tif,640,360,640,360,True,0.002986,13,False
splicing_10591_000000106851.tif,640,387,640,387,True,0.002661,13,False
splicing_10597_000000427343.tif,640,433,640,433,True,0.004312,15,False
splicing_1059_000000384424.tif,401,640,401,640,True,0.005529,15,False
splicing_10601_000000228464.tif,640,480,640,480,True,0.015309,14,False
splicing_10614_000000004463.tif,640,480,640,480,True,0.001585,13,False
splicing_1061_000000471483.tif,640,480,640,480,True,0.006725,16,False
splicing_10659_000000092096.tif,418,640,418,640,True,0.003368,13,False
splicing_10669_000000289855.tif,427,640,427,640,True,0.010447,15,False
splicing_10669_000000335925.tif,426,640,426,640,True,0.007596,14,False
splicing_10678_000000078550.tif,640,427,640,427,True,0.000388,12,False
splicing_10689_000000490291.tif,429,640,429,640,True,0.018408,15,False
splicing_10690_000000268750.tif,640,359,640,359,True,0.353869,16,False
splicing_10706_000000371960.tif,640,431,640,431,True,0.015516,15,False
splicing_10710_000000030668.tif,640,427,640,427,True,0.001573,14,False
splicing_10712_000000297859.tif,640,480,640,480,True,0.001514,14,False
splicing_10713_000000141952.tif,375,500,375,500,True,0.001547,13,False
splicing_10731_000000293784.tif,640,446,640,446,True,0.003826,14,False
splicing_10742_000000315620.tif,640,426,640,426,True,0.020584,16,False
splicing_10745_000000540885.tif,640,480,640,480,True,0.001569,13,False
splicing_10761_000000099942.tif,640,426,640,426,True,0.016905,14,False
splicing_10769_000000090820.tif,640,432,640,432,True,0.007194,16,False
splicing_10777_000000101588.tif,480,640,480,640,True,0.049287,16,False
splicing_10798_000000281829.tif,640,426,640,426,True,0.001485,12,False
splicing_10828_000000139339.tif,640,478,640,478,True,0.001098,14,False
splicing_10851_000000231341.tif,640,424,640,424,True,0.00045,11,False
splicing_10853_000000132515.tif,640,480,640,480,True,0.008883,14,False
splicing_10863_000000194299.tif,516,640,516,640,True,0.006635,14,False
splicing_1086_000000154727.tif,640,313,640,313,True,0.039447,16,False
splicing_10875_000000169330.tif,640,480,640,480,True,0.103923,16,False
splicing_1088_000000109971.tif,500,394,500,394,True,0.001599,14,False
splicing_10894_000000069536.tif,640,480,640,480,True,0.059557,16,False
splicing_10898_000000379620.tif,640,480,640,480,True,0.064232,15,False
splicing_10899_000000335479.tif,480,640,480,640,True,0.001227,12,False
splicing_10911_000000007567.tif,640,463,640,463,True,0.007701,15,False
splicing_1100_000000140340.tif,640,480,640,480,True,0.022754,16,False
splicing_11018_000000158486.tif,640,428,640,428,True,0.01296,16,False
splicing_11025_000000403500.tif,640,480,640,480,True,0.009368,15,False
splicing_11034_000000059489.tif,640,425,640,425,True,0.001279,13,False
splicing_11043_000000478518.tif,375,500,375,500,True,0.055371,16,False
splicing_11053_000000531369.tif,640,427,640,427,True,0.001244,12,False
splicing_1105_000000389672.tif,612,612,612,612,True,0.006907,15,False
splicing_11060_000000525039.tif,640,480,640,480,True,0.003932,14,False
splicing_11087_000000268356.tif,640,425,640,425,True,0.007471,16,False
splicing_11090_000000223545.tif,640,263,640,263,True,0.009351,15,False
splicing_11103_000000281625.tif,480,640,480,640,True,0.006107,14,False
splicing_11114_000000336770.tif,640,367,640,367,True,0.003151,12,False
splicing_11135_000000084295.tif,640,480,640,480,True,0.010316,15,False
splicing_1114_000000064009.tif,424,640,424,640,True,0.01156,16,False
splicing_11157_000000294587.tif,640,377,640,377,True,0.032481,16,False
splicing_11160_000000428447.tif,519,640,519,640,True,0.008354,14,False
splicing_11187_000000337427.tif,640,480,640,480,True,0.00484,15,False
splicing_11195_000000433568.tif,640,426,640,426,True,0.028334,16,False
splicing_11200_000000555365.tif,480,640,480,640,True,0.008991,13,False
splicing_11206_000000187642.tif,640,427,640,427,True,0.002433,15,False
splicing_11226_000000295257.tif,640,480,640,480,True,0.010133,13,False
splicing_11242_000000203304.tif,640,480,640,480,True,0.000869,13,False
splicing_11242_000000396762.tif,640,471,640,471,True,0.000849,13,False
splicing_11289_000000072564.tif,640,427,640,427,True,0.003828,13,False
splicing_11289_000000286998.tif,640,480,640,480,True,0.001003,10,False
splicing_1128_000000039926.tif,480,640,480,640,True,0.090335,16,False
splicing_11291_000000061326.tif,500,400,500,400,True,0.525175,15,False
splicing_11293_000000347051.tif,500,375,500,375,True,0.003621,13,False
splicing_11299_000000325812.tif,640,427,640,427,True,0.011625,16,False
splicing_11302_000000435139.tif,640,427,640,427,True,0.007278,15,False
splicing_11314_000000299679.tif,417,500,417,500,True,0.001065,13,False
splicing_11341_000000385241.tif,480,640,480,640,True,0.005898,15,False
splicing_11357_000000246425.tif,640,332,640,332,True,0.011949,14,False
splicing_11360_000000208978.tif,356,500,356,500,True,0.005949,13,False
splicing_11367_000000550540.tif,640,439,640,439,True,0.008389,13,False
splicing_11372_000000020090.tif,640,425,640,425,True,0.002335,14,False
splicing_11376_000000053111.tif,640,427,640,427,True,0.021432,15,False
splicing_11388_000000355717.tif,640,426,640,426,True,0.00201,12,False
splicing_1138_000000246423.tif,640,480,640,480,True,0.003991,16,False
splicing_11429_000000243153.tif,640,437,640,437,True,0.000579,14,False
splicing_11441_000000515289.tif,639,640,639,640,True,0.010673,15,False
splicing_11452_000000094558.tif,640,427,640,427,True,0.015314,16,False
splicing_11459_000000196393.tif,640,480,640,480,True,0.015843,13,False
splicing_11462_000000308907.tif,500,333,500,333,True,0.014619,12,False
splicing_11513_000000204216.tif,640,430,640,430,True,0.000472,11,False
splicing_11522_000000459328.tif,640,480,640,480,True,0.011283,15,False
splicing_11524_000000160009.tif,640,426,640,426,True,0.003429,11,False
splicing_11573_000000143192.tif,427,640,427,640,True,0.017696,14,False
splicing_11573_000000275775.tif,640,427,640,427,True,0.000549,12,False
splicing_11574_000000559113.tif,640,427,640,427,True,0.001738,12,False
splicing_11602_000000280560.tif,500,333,500,333,True,0.000258,11,False
splicing_11613_000000316147.tif,427,640,427,640,True,0.001822,13,False
splicing_11619_000000124452.tif,500,351,500,351,True,0.007168,14,False
splicing_11623_000000125273.tif,480,640,480,640,True,0.130563,16,False
splicing_11624_000000331518.tif,640,427,640,427,True,0.051054,16,False
splicing_11625_000000092700.tif,640,532,640,532,True,0.019141,15,False
splicing_11640_000000045954.tif,640,428,640,428,True,0.018403,16,False
splicing_11646_000000108240.tif,640,425,640,425,True,0.004618,15,False
splicing_11670_000000551936.tif,640,480,640,480,True,0.004359,14,False
splicing_1167_000000451856.tif,448,336,448,336,True,0.03697,13,False
splicing_11711_000000125313.tif,640,425,640,425,True,0.09446,16,False
splicing_11727_000000133496.tif,500,313,500,313,True,0.028575,16,False
splicing_11744_000000202171.tif,480,640,480,640,True,0.000628,13,False
splicing_11748_000000033489.tif,640,480,640,480,True,0.003737,13,False
splicing_11748_000000252956.tif,640,427,640,427,True,0.108808,16,False
splicing_1174_000000061624.tif,640,334,640,334,True,0.033294,17,False
splicing_11754_000000092377.tif,640,428,640,428,True,0.182455,16,False
splicing_11757_000000290911.tif,640,425,640,425,True,0.008669,16,False
splicing_11771_000000428885.tif,480,640,480,640,True,0.018688,15,False
splicing_11808_000000548095.tif,640,426,640,426,True,0.007354,15,False
splicing_11816_000000270836.tif,640,480,640,480,True,0.002178,12,False
splicing_11855_000000230593.tif,640,453,640,453,True,0.003046,14,False
splicing_11860_000000514732.tif,640,308,640,308,True,0.007711,15,False
splicing_11891_000000044045.tif,480,640,480,640,True,0.031191,13,False
splicing_11906_000000561591.tif,640,569,640,569,True,0.003822,13,False
splicing_11933_000000366086.tif,640,427,640,427,True,0.014136,16,False
splicing_12002_000000149961.tif,640,480,640,480,True,0.00347,13,False
splicing_12032_000000092585.tif,640,480,640,480,True,0.000645,14,False
splicing_12034_000000207828.tif,426,640,426,640,True,0.003286,12,False
splicing_12047_000000041772.tif,640,425,640,425,True,0.004243,14,False
splicing_12067_000000359472.tif,640,480,640,480,True,0.160521,16,False
splicing_12081_000000550906.tif,640,427,640,427,True,0.175739,16,False
splicing_12089_000000581815.tif,640,427,640,427,True,0.007556,14,False
splicing_12127_000000427120.tif,640,480,640,480,True,0.211751,16,False
splicing_1213_000000481563.tif,640,293,640,293,True,0.013567,14,False
splicing_12143_000000344935.tif,640,480,640,480,True,0.000531,12,False
splicing_12166_000000171067.tif,480,640,480,640,True,0.021162,14,False
splicing_12167_000000237592.tif,333,500,333,500,True,0.01612,15,False
splicing_1218_000000124266.tif,640,640,640,640,True,0.003013,15,False
splicing_12201_000000374361.tif,640,426,640,426,True,0.014968,16,False
splicing_12279_000000177786.tif,640,362,640,362,True,0.002659,14,False
splicing_1228_000000257940.tif,640,424,640,424,True,0.000767,13,False
splicing_12392_000000325957.tif,375,500,375,500,True,0.119467,16,False
splicing_1239_000000234900.tif,640,479,640,479,True,0.00396,15,False
splicing_12421_000000297154.tif,640,427,640,427,True,0.000746,13,False
splicing_12422_000000295647.tif,640,480,640,480,True,0.071927,17,False
splicing_12425_000000448205.tif,640,384,640,384,True,0.035986,16,False
splicing_12430_000000310416.tif,640,478,640,478,True,0.034973,17,False
splicing_12461_000000443857.tif,478,640,478,640,True,0.005649,15,False
splicing_1253_000000558788.tif,640,427,640,427,True,0.004768,14,False
splicing_12540_000000009426.tif,640,427,640,427,True,0.028268,15,False
splicing_12762_000000519845.tif,640,337,640,337,True,0.025686,16,False
splicing_12813_000000547293.tif,640,480,640,480,True,0.001885,12,False
splicing_12843_000000058413.tif,640,336,640,336,True,0.001804,14,False
splicing_12903_000000090820.tif,640,432,640,432,True,0.008728,15,False
splicing_12926_000000336061.tif,640,427,640,427,True,0.012478,14,False
splicing_12977_000000167544.tif,640,483,640,483,True,0.011322,15,False
swapping_0.jpg_IN_11.tif,500,652,500,652,True,0.203006,16,False
swapping_0.jpg_IN_118.tif,500,652,500,652,True,0.206298,17,False
swapping_0.jpg_IN_169.tif,500,652,500,652,True,0.209785,16,False
swapping_0.jpg_IN_66.tif,500,652,500,652,True,0.242552,16,False
swapping_1.jpg_IN_100.tif,500,652,500,652,True,0.199816,16,False
swapping_1.jpg_IN_5.tif,500,652,500,652,True,0.18412,15,False
swapping_10.jpg_IN_95.tif,500,652,500,652,True,0.196972,16,False
swapping_100.jpg_IN_2.tif,500,652,500,652,True,0.21485,16,False
swapping_100.jpg_IN_59.tif,500,652,500,652,True,0.206549,17,False
swapping_100.jpg_IN_78.tif,500,652,500,652,True,0.189144,17,False
swapping_100.jpg_IN_93.tif,500,652,500,652,True,0.219261,16,False
swapping_101.jpg_IN_112.tif,500,652,500,652,True,0.21316,18,False
swapping_101.jpg_IN_154.tif,500,652,500,652,True,0.218761,16,False
swapping_101.jpg_IN_41.tif,500,652,500,652,True,0.209377,17,False
swapping_102.jpg_IN_173.tif,500,652,500,652,True,0.191663,17,False
swapping_102.jpg_IN_94.tif,500,652,500,652,True,0.219979,16,False
swapping_103.jpg_IN_102.tif,500,652,500,652,True,0.23308,16,False
swapping_103.jpg_IN_116.tif,500,652,500,652,True,0.205776,16,False
swapping_103.jpg_IN_135.tif,500,652,500,652,True,0.20658,16,False
swapping_103.jpg_IN_141.tif,500,652,500,652,True,0.213298,16,False
swapping_103.jpg_IN_92.tif,500,652,500,652,True,0.177561,17,False
swapping_104.jpg_IN_45.tif,500,652,500,652,True,0.204945,16,False
swapping_105.jpg_IN_195.tif,500,652,500,652,True,0.213798,17,False
swapping_105.jpg_IN_56.tif,500,652,500,652,True,0.18292,16,False
swapping_105.jpg_IN_6.tif,500,652,500,652,True,0.186058,16,False
swapping_105.jpg_IN_84.tif,500,652,500,652,True,0.212172,17,False
swapping_106.jpg_IN_143.tif,500,652,500,652,True,0.163264,16,False
swapping_106.jpg_IN_153.tif,500,652,500,652,True,0.195258,16,False
swapping_106.jpg_IN_18.tif,500,652,500,652,True,0.218779,16,False
swapping_106.jpg_IN_88.tif,500,652,500,652,True,0.237767,16,False
swapping_107.jpg_IN_181.tif,500,652,500,652,True,0.228914,16,False
swapping_107.jpg_IN_55.tif,500,652,500,652,True,0.20211,16,False
swapping_108.jpg_IN_41.tif,500,652,500,652,True,0.209377,17,False
swapping_109.jpg_IN_24.tif,500,652,500,652,True,0.226374,16,False
swapping_11.jpg_IN_0.tif,500,652,500,652,True,0.218212,16,False
swapping_111.jpg_IN_160.tif,500,652,500,652,True,0.177439,16,False
swapping_112.jpg_IN_109.tif,500,652,500,652,True,0.201847,16,False
swapping_112.jpg_IN_120.tif,500,652,500,652,True,0.193773,16,False
swapping_112.jpg_IN_61.tif,500,652,500,652,True,0.223101,16,False
swapping_113.jpg_IN_128.tif,500,652,500,652,True,0.173126,16,False
swapping_113.jpg_IN_19.tif,500,652,500,652,True,0.200656,16,False
swapping_113.jpg_IN_56.tif,500,652,500,652,True,0.18292,16,False
swapping_114.jpg_IN_131.tif,500,652,500,652,True,0.274328,16,False
swapping_116.jpg_IN_110.tif,500,652,500,652,True,0.204785,16,False
swapping_116.jpg_IN_195.tif,500,652,500,652,True,0.213798,17,False
swapping_117.jpg_IN_177.tif,500,652,500,652,True,0.225319,17,False
swapping_117.jpg_IN_86.tif,500,652,500,652,True,0.215144,17,False
swapping_118.jpg_IN_69.tif,500,652,500,652,True,0.226893,16,False
swapping_119.jpg_IN_125.tif,500,652,500,652,True,0.214331,18,False
swapping_119.jpg_IN_155.tif,500,652,500,652,True,0.244506,16,False
swapping_12.jpg_IN_154.tif,500,652,500,652,True,0.218761,16,False
swapping_12.jpg_IN_44.tif,500,652,500,652,True,0.199785,17,False
swapping_12.jpg_IN_99.tif,500,652,500,652,True,0.194411,16,False
swapping_120.jpg_IN_124.tif,500,652,500,652,True,0.222184,16,False
swapping_120.jpg_IN_25.tif,500,652,500,652,True,0.249368,16,False
swapping_121.jpg_IN_130.tif,500,652,500,652,True,0.234107,16,False
swapping_121.jpg_IN_168.tif,500,652,500,652,True,0.198098,16,False
swapping_122.jpg_IN_191.tif,500,652,500,652,True,0.2425,16,False
swapping_122.jpg_IN_45.tif,500,652,500,652,True,0.204945,16,False
swapping_122.jpg_IN_57.tif,500,652,500,652,True,0.228169,16,False
swapping_123.jpg_IN_19.tif,500,652,500,652,True,0.200656,16,False
swapping_123.jpg_IN_50.tif,500,652,500,652,True,0.223546,17,False
swapping_123.jpg_IN_6.tif,500,652,500,652,True,0.186058,16,False
swapping_123.jpg_IN_75.tif,500,652,500,652,True,0.205034,16,False
swapping_123.jpg_IN_89.tif,500,652,500,652,True,0.273629,16,False
swapping_124.jpg_IN_10.tif,500,652,500,652,True,0.181043,16,False
swapping_124.jpg_IN_116.tif,500,652,500,652,True,0.205776,16,False
swapping_124.jpg_IN_119.tif,500,652,500,652,True,0.202926,16,False
swapping_124.jpg_IN_178.tif,500,652,500,652,True,0.210202,16,False
swapping_124.jpg_IN_91.tif,500,652,500,652,True,0.164368,17,False
swapping_125.jpg_IN_0.tif,500,652,500,652,True,0.218212,16,False
swapping_125.jpg_IN_46.tif,500,652,500,652,True,0.240064,17,False
swapping_126.jpg_IN_183.tif,500,652,500,652,True,0.206883,16,False
swapping_126.jpg_IN_76.tif,500,652,500,652,True,0.215822,16,False
swapping_127.jpg_IN_142.tif,500,652,500,652,True,0.228887,16,False
swapping_13.jpg_IN_146.tif,500,652,500,652,True,0.168276,16,False
swapping_13.jpg_IN_91.tif,500,652,500,652,True,0.164368,17,False
swapping_130.jpg_IN_110.tif,500,652,500,652,True,0.204785,16,False
swapping_130.jpg_IN_114.tif,500,652,500,652,True,0.203957,16,False
swapping_130.jpg_IN_126.tif,500,652,500,652,True,0.192316,16,False
swapping_131.jpg_IN_128.tif,500,652,500,652,True,0.173126,16,False
swapping_131.jpg_IN_196.tif,500,652,500,652,True,0.219107,17,False
swapping_131.jpg_IN_23.tif,500,652,500,652,True,0.185206,16,False
swapping_133.jpg_IN_8.tif,500,652,500,652,True,0.17004,17,False
swapping_134.jpg_IN_194.tif,500,652,500,652,True,0.211819,16,False
swapping_134.jpg_IN_45.tif,500,652,500,652,True,0.204945,16,False
swapping_134.jpg_IN_94.tif,500,652,500,652,True,0.219979,16,False
swapping_137.jpg_IN_38.tif,500,652,500,652,True,0.239715,17,False
swapping_139.jpg_IN_115.tif,500,652,500,652,True,0.208331,17,False
swapping_139.jpg_IN_172.tif,500,652,500,652,True,0.191135,16,False
swapping_139.jpg_IN_173.tif,500,652,500,652,True,0.191663,17,False
swapping_139.jpg_IN_196.tif,500,652,500,652,True,0.219107,17,False
swapping_139.jpg_IN_4.tif,500,652,500,652,True,0.206684,16,False
swapping_139.jpg_IN_70.tif,500,652,500,652,True,0.26708,16,False
swapping_140.jpg_IN_159.tif,500,652,500,652,True,0.232304,17,False
swapping_140.jpg_IN_36.tif,500,652,500,652,True,0.187003,16,False
swapping_141.jpg_IN_150.tif,500,652,500,652,True,0.182684,17,False
swapping_142.jpg_IN_32.tif,500,652,500,652,True,0.206328,16,False
swapping_142.jpg_IN_36.tif,500,652,500,652,True,0.187003,16,False
swapping_142.jpg_IN_73.tif,500,652,500,652,True,0.233316,16,False
swapping_143.jpg_IN_107.tif,500,652,500,652,True,0.184813,16,False
swapping_145.jpg_IN_175.tif,500,652,500,652,True,0.223071,16,False
swapping_145.jpg_IN_182.tif,500,652,500,652,True,0.184064,16,False
swapping_145.jpg_IN_82.tif,500,652,500,652,True,0.186684,15,False
swapping_147.jpg_IN_42.tif,500,652,500,652,True,0.211779,16,False
swapping_148.jpg_IN_61.tif,500,652,500,652,True,0.223101,16,False
swapping_148.jpg_IN_65.tif,500,652,500,652,True,0.261316,16,False
swapping_149.jpg_IN_143.tif,500,652,500,652,True,0.163264,16,False
swapping_149.jpg_IN_38.tif,500,652,500,652,True,0.239715,17,False
swapping_149.jpg_IN_86.tif,500,652,500,652,True,0.215144,17,False
swapping_150.jpg_IN_39.tif,500,652,500,652,True,0.206252,16,False
swapping_153.jpg_IN_194.tif,500,652,500,652,True,0.211819,16,False
swapping_154.jpg_IN_24.tif,500,652,500,652,True,0.226374,16,False
swapping_154.jpg_IN_63.tif,500,652,500,652,True,0.205638,16,False
swapping_154.jpg_IN_91.tif,500,652,500,652,True,0.164368,17,False
swapping_155.jpg_IN_12.tif,500,652,500,652,True,0.281138,17,False
swapping_155.jpg_IN_168.tif,500,652,500,652,True,0.198098,16,False
swapping_155.jpg_IN_39.tif,500,652,500,652,True,0.206252,16,False
swapping_156.jpg_IN_177.tif,500,652,500,652,True,0.225319,17,False
swapping_156.jpg_IN_61.tif,500,652,500,652,True,0.223101,16,False
swapping_157.jpg_IN_158.tif,500,652,500,652,True,0.235926,16,False
swapping_157.jpg_IN_6.tif,500,652,500,652,True,0.186058,16,False
swapping_158.jpg_IN_133.tif,500,652,500,652,True,0.209564,16,False
swapping_158.jpg_IN_145.tif,500,652,500,652,True,0.181328,16,False
swapping_158.jpg_IN_187.tif,500,652,500,652,True,0.186702,16,False
swapping_159.jpg_IN_193.tif,500,652,500,652,True,0.211276,16,False
swapping_16.jpg_IN_112.tif,500,652,500,652,True,0.21316,18,False
swapping_16.jpg_IN_130.tif,500,652,500,652,True,0.234107,16,False
swapping_16.jpg_IN_18.tif,500,652,500,652,True,0.218779,16,False
swapping_16.jpg_IN_194.tif,500,652,500,652,True,0.211819,16,False
swapping_16.jpg_IN_4.tif,500,652,500,652,True,0.206684,16,False
swapping_160.jpg_IN_104.tif,500,652,500,652,True,0.209816,16,False
swapping_160.jpg_IN_170.tif,500,652,500,652,True,0.217604,16,False
swapping_160.jpg_IN_198.tif,500,652,500,652,True,0.198525,16,False
swapping_161.jpg_IN_66.tif,500,652,500,652,True,0.242552,16,False
swapping_161.jpg_IN_87.tif,500,652,500,652,True,0.204123,16,False
swapping_162.jpg_IN_67.tif,500,652,500,652,True,0.195577,16,False
swapping_162.jpg_IN_71.tif,500,652,500,652,True,0.198512,16,False
swapping_162.jpg_IN_9.tif,500,652,500,652,True,0.286736,16,False
swapping_163.jpg_IN_189.tif,500,652,500,652,True,0.207813,16,False
swapping_163.jpg_IN_190.tif,500,652,500,652,True,0.204518,16,False
swapping_163.jpg_IN_58.tif,500,652,500,652,True,0.211156,16,False
swapping_164.jpg_IN_151.tif,500,652,500,652,True,0.243871,16,False
swapping_165.jpg_IN_136.tif,500,652,500,652,True,0.167319,16,False
swapping_165.jpg_IN_85.tif,500,652,500,652,True,0.197475,16,False
